id,speed
1873,32.798492
1874,47.130547
1875,46.67702
1876,46.629932
1877,44.389805
1878,21.011324
1879,16.857481
1880,12.045555
1881,47.117985
1882,47.98145
1883,46.301163
1884,46.92261
1885,15.102801
1886,19.977148
1887,16.171883
1888,15.098833
1889,15.804338
1890,47.50453
1891,15.704211
1892,23.727297
1893,20.49418
1894,15.038882
1895,11.955723
1896,47.75769
1897,48.308926
1898,15.774883
1899,14.967479
1900,12.402924
1901,19.547619
1902,32.597813
1903,48.784985
1904,44.33283
1905,17.131567
1906,17.704153
1907,16.998371
1908,17.05355
1909,12.957013
1910,19.90587
1911,48.019295
1912,47.038376
1913,24.755295
1914,19.585844
1915,21.694674
1916,15.572638
1917,17.988718
1918,31.903723
1919,39.307175
1920,35.403896
1921,46.558624
1922,43.583794
1923,40.11372
1924,40.41488
1925,39.068096
1926,41.180237
1927,41.487644
1928,41.69198
1929,47.457066
1930,26.911837
1931,14.676324
1932,18.319685
1933,16.437115
1934,17.004963
1935,16.655638
1936,40.230007
1937,37.767845
1938,39.8651
1939,46.489132
1940,45.810207
1941,44.0683
1942,28.333254
1943,13.840808
1944,23.415527
1945,22.19113
1946,16.696377
1947,19.349407
1948,40.67615
1949,40.438385
1950,48.76027
1951,46.73447
1952,44.130062
1953,27.369751
1954,19.136074
1955,18.745882
1956,20.600151
1957,16.85653
1958,13.575303
1959,41.59086
1960,48.395695
1961,48.62145
1962,47.589306
1963,47.83094
1964,44.556877
1965,23.554426
1966,20.724247
1967,43.605263
1968,42.8915
1969,48.97831
1970,44.438046
1971,16.590237
1972,16.054846
1973,16.465511
1974,17.101954
1975,12.489413
1976,20.841677
1977,39.724335
1978,48.94565
1979,48.21061
1980,48.699184
1981,46.437027
1982,40.5709
1983,25.375195
1984,22.41216
1985,19.250452
1986,18.966549
1987,18.831408
1988,37.122417
1989,45.20285
1990,47.285366
1991,47.366516
1992,47.05746
1993,43.714382
1994,43.09004
1995,42.237713
1996,41.367477
1997,41.41655
1998,47.46808
1999,26.575577
2000,19.234194
2001,19.652386
2002,19.480818
2003,14.850106
2004,24.759462
2005,42.00973
2006,42.90551
2007,47.120453
2008,13.694243
2009,16.494596
2010,22.42078
2011,17.12885
2012,12.113772
2013,16.102087
2014,22.192154
2015,18.830458
2016,18.47252
2017,13.3938055
2018,33.331543
2019,40.649517
2020,43.50843
2021,48.32369
2022,47.61741
2023,47.350113
2024,22.259314
2025,18.670187
2026,19.042274
2027,17.196568
2028,13.819261
2029,41.646114
2030,36.4694
2031,41.035946
2032,47.25054
2033,44.371265
2034,20.76028
2035,16.511887
2036,15.688118
2037,16.402712
2038,10.615763
2039,48.85766
2040,48.16079
2041,48.76517
2042,24.749132
2043,22.14748
2044,18.701221
2045,18.374544
2046,36.977222
2047,36.79335
2048,33.54561
2049,40.31339
2050,39.193024
2051,43.77444
2052,35.56697
2053,47.05664
2054,46.964306
2055,44.302345
2056,17.69755
2057,22.751652
2058,19.304989
2059,16.950338
2060,18.39961
2061,14.723993
2062,12.112308
2063,47.081192
2064,47.371574
2065,46.349915
2066,16.825413
2067,22.231735
2068,16.544292
2069,17.105032
2070,11.509514
2071,32.66049
2072,40.04343
2073,42.99842
2074,48.608303
2075,26.236969
2076,14.440692
2077,18.034
2078,16.738274
2079,17.99022
2080,19.540195
2081,32.556572
2082,47.635216
2083,46.723328
2084,44.30914
2085,14.4226055
2086,24.33037
2087,17.289328
2088,17.420467
2089,41.02523
2090,38.783287
2091,47.924427
2092,47.796627
2093,48.479378
2094,44.297787
2095,16.55353
2096,20.348808
2097,16.017014
2098,15.494939
2099,15.423949
2100,11.193407
2101,34.975605
2102,47.473347
2103,49.074028
2104,47.360622
2105,46.259037
2106,25.401577
2107,21.195328
2108,22.655466
2109,20.682526
2110,18.839405
2111,17.473852
2112,17.506989
2113,32.737892
2114,44.80303
2115,47.26861
2116,46.650517
2117,42.87818
2118,44.588425
2119,40.564064
2120,40.03699
2121,39.23759
2122,42.674946
2123,40.423584
2124,35.085888
2125,34.71623
2126,47.298126
2127,47.64385
2128,46.893463
2129,46.288124
2130,44.444965
2131,17.549728
2132,24.246086
2133,18.325891
2134,16.271725
2135,17.017223
2136,17.576086
2137,11.317498
2138,47.063873
2139,47.382263
2140,17.309935
2141,16.406914
2142,41.699947
2143,48.270775
2144,47.454372
2145,43.383957
2146,14.382149
2147,21.371264
2148,16.816238
2149,15.930428
2150,18.47389
2151,38.962875
2152,41.96258
2153,48.47288
2154,47.884087
2155,46.72142
2156,14.825183
2157,17.57143
2158,21.982645
2159,16.848358
2160,17.752783
2161,11.88562
2162,34.02632
2163,39.57045
2164,46.490227
2165,26.117031
2166,14.273524
2167,17.02022
2168,23.385311
2169,21.251745
2170,17.439087
2171,16.533163
2172,15.885683
2173,10.692535
2174,40.345673
2175,33.23619
2176,35.072346
2177,47.44267
2178,47.933903
2179,48.493767
2180,19.84951
2181,18.558184
2182,18.117699
2183,18.031712
2184,18.516224
2185,32.114067
2186,34.500824
2187,32.15103
2188,47.338886
2189,46.548973
2190,46.44162
2191,46.27721
2192,46.140507
2193,45.338528
2194,40.990852
2195,40.5261
2196,38.70274
2197,39.03788
2198,39.382122
2199,39.1938
2200,37.731728
2201,42.556747
2202,48.174217
2203,47.43694
2204,46.313065
2205,14.664907
2206,16.656195
2207,11.9288225
2208,38.604588
2209,39.7899
2210,46.834873
2211,44.662945
2212,22.25723
2213,17.56794
2214,18.486252
2215,16.647194
2216,10.432797
2217,19.066977
2218,40.69785
2219,47.683594
2220,47.977013
2221,47.647144
2222,47.072258
2223,44.80524
2224,14.933674
2225,17.433146
2226,17.101948
2227,19.065012
2228,12.254218
2229,10.028967
2230,18.572126
2231,40.817204
2232,47.932327
2233,48.18236
2234,47.88827
2235,47.468334
2236,44.670162
2237,14.857288
2238,17.91578
2239,22.32033
2240,12.729051
2241,19.26037
2242,30.774275
2243,47.885593
2244,48.603245
2245,47.38345
2246,47.785656
2247,46.396675
2248,44.609993
2249,29.301624
2250,14.561756
2251,23.73632
2252,21.094582
2253,16.285301
2254,16.864584
2255,16.92384
2256,10.775012
2257,16.437199
2258,25.334108
2259,26.255524
2260,48.788918
2261,49.433483
2262,48.23605
2263,23.57747
2264,18.9341
2265,19.944864
2266,36.693035
2267,47.696106
2268,46.354088
2269,43.785805
2270,42.68257
2271,42.778313
2272,42.5472
2273,42.634655
2274,41.669556
2275,43.50991
2276,36.901157
2277,36.543583
2278,48.29613
2279,46.98481
2280,47.46575
2281,47.005474
2282,22.651999
2283,24.664705
2284,20.012493
2285,17.45465
2286,18.638954
2287,18.516947
2288,11.475435
2289,40.219368
2290,46.40982
2291,21.253086
2292,13.962594
2293,16.95029
2294,18.248953
2295,16.926102
2296,16.78648
2297,41.69391
2298,39.23299
2299,48.687588
2300,47.350266
2301,24.21209
2302,18.706976
2303,16.83678
2304,18.236929
2305,11.523514
2306,9.413338
2307,40.39242
2308,43.784657
2309,48.68673
2310,47.697075
2311,47.823677
2312,47.245136
2313,44.438644
2314,20.700964
2315,49.029198
2316,48.60959
2317,46.856617
2318,20.26588
2319,16.255377
2320,22.545017
2321,20.599768
2322,16.51903
2323,10.101975
2324,18.34041
2325,37.205544
2326,48.099434
2327,48.712772
2328,47.940754
2329,47.48642
2330,46.389618
2331,38.90848
2332,24.329979
2333,22.26439
2334,17.92032
2335,17.880037
2336,16.906164
2337,37.261013
2338,33.61093
2339,35.848423
2340,47.00595
2341,41.399803
2342,41.70391
2343,42.432163
2344,40.980232
2345,44.39306
2346,47.99692
2347,47.564907
2348,15.073809
2349,24.709433
2350,18.588173
2351,16.727419
2352,18.121588
2353,39.70755
2354,47.915443
2355,48.011486
2356,46.96888
2357,44.032173
2358,16.735403
2359,21.356302
2360,17.325798
2361,15.268378
2362,16.336288
2363,11.239436
2364,9.697337
2365,31.671001
2366,48.147476
2367,47.802742
2368,47.09095
2369,43.68741
2370,20.78759
2371,16.120405
2372,32.151527
2373,43.101048
2374,47.852276
2375,47.232533
2376,13.954042
2377,23.975096
2378,17.616003
2379,14.852207
2380,9.12634
2381,34.57222
2382,40.053406
2383,47.891758
2384,47.179756
2385,44.215286
2386,13.871451
2387,20.529755
2388,17.007994
2389,33.29665
2390,47.815887
2391,48.759235
2392,47.959114
2393,24.040476
2394,22.061954
2395,18.441643
2396,18.762438
2397,17.683784
2398,47.115852
2399,47.019066
2400,47.076942
2401,41.60724
2402,41.68667
2403,41.579807
2404,40.837646
2405,37.054054
2406,44.64441
2407,41.207153
2408,34.29265
2409,47.184666
2410,46.10951
2411,21.127586
2412,16.770948
2413,23.631025
2414,14.750923
2415,15.630309
2416,10.577438
2417,38.7932
2418,48.196495
2419,46.87551
2420,20.720226
2421,16.14549
2422,47.46291
2423,46.385136
2424,15.014793
2425,17.058723
2426,16.73443
2427,17.201366
2428,14.598537
2429,15.282077
2430,9.785783
2431,8.612737
2432,41.73131
2433,47.905502
2434,47.33136
2435,21.946991
2436,17.020182
2437,23.87355
2438,20.876816
2439,14.713812
2440,14.258386
2441,40.98904
2442,47.961315
2443,47.993866
2444,46.65746
2445,44.39497
2446,16.584633
2447,23.025084
2448,19.979586
2449,14.230604
2450,13.210392
2451,17.337234
2452,48.26259
2453,40.86703
2454,24.634258
2455,21.377834
2456,18.50916
2457,36.318325
2458,32.206387
2459,47.51
2460,45.94594
2461,39.623444
2462,39.406796
2463,39.18372
2464,36.931156
2465,34.270077
2466,41.733067
2467,42.25059
2468,43.678596
2469,47.037525
2470,47.276306
2471,46.83736
2472,46.161625
2473,20.24258
2474,13.927891
2475,16.248741
2476,23.634106
2477,15.173246
2478,15.968477
2479,11.61913
2480,10.015622
2481,39.51831
2482,41.856194
2483,48.310986
2484,47.459023
2485,47.194458
2486,46.32813
2487,31.152658
2488,35.326912
2489,32.525322
2490,26.17762
2491,26.070374
2492,25.810104
2493,20.066296
2494,39.393616
2495,38.06476
2496,48.55657
2497,47.413364
2498,47.674866
2499,46.764744
2500,44.22273
2501,21.931612
2502,15.382438
2503,16.065968
2504,9.467304
2505,16.55304
2506,41.389725
2507,48.796658
2508,48.15795
2509,47.657925
2510,44.62623
2511,14.176655
2512,24.220999
2513,17.364143
2514,15.349179
2515,15.941204
2516,14.886441
2517,32.424072
2518,35.03556
2519,14.621193
2520,21.636906
2521,14.409752
2522,13.163771
2523,8.328616
2524,8.183359
2525,16.11214
2526,31.859648
2527,40.15514
2528,46.55991
2529,48.150734
2530,47.80419
2531,19.60432
2532,21.61424
2533,17.400057
2534,17.81704
2535,28.36412
2536,43.017265
2537,46.751064
2538,46.815014
2539,42.254215
2540,40.375885
2541,39.545795
2542,37.983723
2543,41.140293
2544,47.81476
2545,47.726223
2546,48.61173
2547,47.378838
2548,39.056114
2549,27.42056
2550,29.313131
2551,26.132328
2552,19.50291
2553,31.212515
2554,41.546745
2555,42.37227
2556,48.253353
2557,48.046577
2558,47.155888
2559,47.134064
2560,44.253883
2561,23.495861
2562,14.2622
2563,16.927023
2564,23.144453
2565,17.358835
2566,18.14728
2567,39.00954
2568,47.353546
2569,44.007748
2570,16.787964
2571,22.817986
2572,19.506765
2573,18.143343
2574,12.552096
2575,48.433987
2576,21.521791
2577,13.944727
2578,11.218419
2579,42.078533
2580,42.060886
2581,48.547844
2582,47.767998
2583,47.078316
2584,46.69023
2585,44.37561
2586,16.155384
2587,20.125309
2588,16.517324
2589,16.717022
2590,15.9751425
2591,42.41879
2592,34.856495
2593,47.5548
2594,47.451584
2595,46.4411
2596,20.955141
2597,19.87888
2598,21.08306
2599,19.040789
2600,18.170927
2601,18.179886
2602,17.585747
2603,37.105553
2604,47.13023
2605,46.849987
2606,45.870197
2607,44.266937
2608,45.34603
2609,42.534134
2610,42.64054
2611,41.734287
2612,38.920074
2613,43.81103
2614,35.093586
2615,44.32106
2616,48.311867
2617,44.631474
2618,20.371082
2619,13.577767
2620,15.586387
2621,26.055244
2622,18.81806
2623,16.11575
2624,17.081898
2625,15.459632
2626,32.115517
2627,47.426216
2628,46.689827
2629,46.04091
2630,21.219265
2631,26.560581
2632,15.916639
2633,16.822723
2634,14.798555
2635,31.4758
2636,41.91956
2637,39.6768
2638,43.35925
2639,48.09869
2640,48.51747
2641,47.02002
2642,21.472166
2643,16.225094
2644,18.363049
2645,15.704808
2646,16.282944
2647,14.464407
2648,9.22412
2649,43.39449
2650,48.126247
2651,47.71815
2652,47.87538
2653,47.269787
2654,21.585129
2655,16.277973
2656,16.413235
2657,14.896437
2658,18.43176
2659,41.343884
2660,36.3151
2661,48.598686
2662,49.232567
2663,47.479675
2664,46.98336
2665,21.601345
2666,14.14531
2667,20.767712
2668,16.562935
2669,16.831293
2670,18.442177
2671,41.66092
2672,34.500427
2673,20.306509
2674,18.732388
2675,17.823463
2676,30.686335
2677,34.32828
2678,34.271748
2679,46.906364
2680,46.12058
2681,45.078857
2682,42.57756
2683,40.797604
2684,40.869213
2685,39.61277
2686,47.70735
2687,47.003918
2688,46.28418
2689,44.448498
2690,21.569693
2691,14.915424
2692,15.876261
2693,11.399999
2694,30.48247
2695,40.51801
2696,42.25202
2697,47.946888
2698,47.19694
2699,46.26215
2700,13.362545
2701,15.42925
2702,17.018585
2703,17.600245
2704,38.96721
2705,42.1921
2706,48.52902
2707,44.757835
2708,34.359188
2709,38.792778
2710,25.643309
2711,26.409782
2712,26.060202
2713,22.770636
2714,17.399252
2715,43.503525
2716,47.86065
2717,47.22534
2718,21.076344
2719,14.942497
2720,20.290735
2721,14.59341
2722,15.577398
2723,13.67176
2724,9.324079
2725,16.970877
2726,33.6188
2727,47.65426
2728,47.913334
2729,43.64101
2730,19.936361
2731,14.127866
2732,9.016796
2733,17.092047
2734,33.468784
2735,46.4391
2736,48.31943
2737,47.600258
2738,48.00704
2739,46.692318
2740,39.845333
2741,25.178173
2742,17.792202
2743,16.40934
2744,16.350494
2745,15.166095
2746,15.893532
2747,33.87032
2748,46.562653
2749,46.159847
2750,45.45234
2751,40.71732
2752,44.1437
2753,37.098385
2754,36.83433
2755,34.286648
2756,32.224815
2757,46.820568
2758,46.0704
2759,45.81142
2760,19.958555
2761,13.934508
2762,13.159728
2763,10.123083
2764,15.062344
2765,38.652996
2766,41.780033
2767,46.761753
2768,47.612427
2769,46.339508
2770,42.858955
2771,12.781225
2772,20.212826
2773,20.402664
2774,16.095291
2775,17.310728
2776,31.913382
2777,42.29113
2778,43.15167
2779,47.20766
2780,46.766563
2781,46.895058
2782,46.283886
2783,42.503277
2784,18.904192
2785,12.629112
2786,20.141878
2787,16.765297
2788,13.3756
2789,8.232081
2790,16.811407
2791,30.685358
2792,40.160065
2793,38.3354
2794,42.4157
2795,48.21638
2796,46.165436
2797,14.881012
2798,20.617676
2799,20.6099
2800,16.670727
2801,14.531416
2802,15.464891
2803,13.380563
2804,16.860561
2805,34.23368
2806,47.87259
2807,48.728004
2808,47.923073
2809,21.137508
2810,15.066737
2811,20.828571
2812,14.826327
2813,12.443535
2814,15.947427
2815,40.308945
2816,34.43089
2817,45.79028
2818,19.51601
2819,19.903662
2820,16.414474
2821,17.165068
2822,32.778053
2823,37.428677
2824,33.11892
2825,42.517906
2826,46.092274
2827,46.036346
2828,46.2792
2829,39.189934
2830,36.464523
2831,35.761223
2832,35.730537
2833,34.808067
2834,33.769028
2835,31.95875
2836,29.171667
2837,47.211555
2838,45.819923
2839,13.404402
2840,21.540396
2841,21.817259
2842,18.650354
2843,15.850199
2844,16.630651
2845,11.5832
2846,30.513773
2847,41.572056
2848,47.450954
2849,46.91308
2850,47.2075
2851,46.8204
2852,46.202854
2853,43.449818
2854,18.654234
2855,16.763838
2856,41.53275
2857,38.08922
2858,41.393955
2859,48.08051
2860,21.876713
2861,13.381539
2862,15.362171
2863,21.736204
2864,16.794704
2865,8.834157
2866,16.349655
2867,31.691465
2868,41.018402
2869,32.780823
2870,19.15994
2871,16.716787
2872,17.98552
2873,17.488571
2874,12.459542
2875,37.261494
2876,48.562756
2877,49.270935
2878,48.23637
2879,48.78424
2880,23.890844
2881,15.929994
2882,16.601358
2883,15.876472
2884,15.827751
2885,15.779608
2886,11.42164
2887,42.653942
2888,37.780468
2889,49.004017
2890,48.21879
2891,46.488514
2892,41.305344
2893,20.752499
2894,20.660309
2895,19.071783
2896,17.590395
2897,17.173145
2898,29.649141
2899,38.07287
2900,35.494175
2901,46.88369
2902,47.28258
2903,42.321907
2904,40.925327
2905,42.13428
2906,41.9563
2907,40.602768
2908,40.47065
2909,35.911694
2910,33.932087
2911,46.521748
2912,46.36885
2913,21.114948
2914,15.267965
2915,22.649462
2916,19.082514
2917,19.570248
2918,32.74489
2919,43.15563
2920,46.64812
2921,47.218056
2922,46.40555
2923,23.28208
2924,18.356659
2925,18.073141
2926,15.132109
2927,10.563843
2928,9.041933
2929,39.33633
2930,48.709686
2931,47.36926
2932,13.879177
2933,16.214783
2934,18.270658
2935,17.853973
2936,15.677347
2937,8.600749
2938,42.078503
2939,39.905
2940,48.581184
2941,47.139404
2942,46.792004
2943,15.934715
2944,22.969673
2945,22.666088
2946,10.265551
2947,19.826868
2948,41.467293
2949,35.210102
2950,40.39371
2951,48.43241
2952,44.032207
2953,20.932226
2954,15.532679
2955,22.353905
2956,16.06806
2957,14.710671
2958,15.3055
2959,18.176132
2960,41.756092
2961,36.433907
2962,48.21754
2963,48.925278
2964,41.132984
2965,25.225868
2966,20.751049
2967,22.050858
2968,21.23168
2969,19.38185
2970,16.84469
2971,27.097317
2972,44.341137
2973,46.896152
2974,46.50104
2975,42.648567
2976,36.408268
2977,33.394634
2978,44.063717
2979,22.916666
2980,18.161234
2981,15.514298
2982,16.606628
2983,12.012112
2984,10.073123
2985,42.03184
2986,46.93679
2987,46.661255
2988,46.52836
2989,43.40169
2990,13.6520815
2991,15.853962
2992,24.500063
2993,22.13684
2994,17.250107
2995,10.337304
2996,16.250282
2997,43.20206
2998,43.893734
2999,48.440697
3000,47.159782
3001,46.42572
3002,24.325136
3003,17.045797
3004,14.285498
3005,8.460521
3006,40.155457
3007,44.06886
3008,46.6666
3009,44.118633
3010,17.343206
3011,17.197908
3012,18.106264
3013,36.39723
3014,43.277306
3015,36.3151
3016,48.148746
3017,21.284697
3018,23.249468
3019,15.93028
3020,13.438523
3021,8.467509
3022,17.625456
3023,33.687992
3024,47.046097
3025,40.59469
3026,18.908878
3027,16.09837
3028,16.165781
3029,15.451805
3030,15.044159
3031,32.684338
3032,43.045555
3033,46.50103
3034,46.087494
3035,46.264496
3036,43.002586
3037,41.056004
3038,40.35155
3039,39.18295
3040,35.79868
3041,34.761593
3042,33.799625
3043,42.009304
3044,42.893528
3045,45.40281
3046,46.723724
3047,47.046665
3048,44.0087
3049,14.800215
3050,23.793701
3051,17.704258
3052,17.278534
3053,14.914566
3054,14.501144
3055,11.317886
3056,42.765453
3057,46.6448
3058,47.466198
3059,45.613457
3060,46.12559
3061,15.772627
3062,21.797941
3063,16.793558
3064,14.785111
3065,15.841912
3066,13.889473
3067,8.990914
3068,41.56319
3069,38.549774
3070,48.393333
3071,47.037083
3072,46.744606
3073,46.27916
3074,21.11582
3075,24.249556
3076,21.900072
3077,16.846155
3078,16.80049
3079,15.894511
3080,8.711244
3081,30.744745
3082,41.67707
3083,43.16273
3084,48.391174
3085,47.391
3086,47.13263
3087,19.286901
3088,15.345358
3089,23.998589
3090,21.58902
3091,14.370912
3092,15.318995
3093,12.509828
3094,33.701347
3095,34.645596
3096,49.020645
3097,47.423267
3098,20.547333
3099,25.062042
3100,21.713402
3101,15.239227
3102,15.116466
3103,14.294477
3104,9.209291
3105,32.310715
3106,33.911884
3107,46.47104
3108,46.408314
3109,45.929604
3110,21.943144
3111,18.264513
3112,15.555971
3113,14.497611
3114,27.1245
3115,32.538555
3116,46.40307
3117,45.82101
3118,41.211853
3119,39.622066
3120,39.469887
3121,38.255753
3122,37.70288
3123,34.685
3124,33.27128
3125,33.188736
3126,33.802193
3127,31.293766
3128,43.779686
3129,47.045128
3130,47.24635
3131,46.603485
3132,45.98586
3133,20.537745
3134,13.818687
3135,15.82023
3136,22.848894
3137,22.870789
3138,13.970959
3139,9.433987
3140,46.858185
3141,22.643116
3142,15.923364
3143,13.65978
3144,10.171991
3145,9.863747
3146,47.775284
3147,48.116558
3148,46.823116
3149,44.223
3150,13.8692045
3151,10.090908
3152,30.957933
3153,40.892574
3154,48.20896
3155,47.299393
3156,13.430904
3157,22.870358
3158,18.839596
3159,17.125957
3160,15.68247
3161,48.176777
3162,44.19212
3163,21.866076
3164,13.922357
3165,24.064438
3166,18.044317
3167,19.473604
3168,17.367523
3169,10.12455
3170,16.265053
3171,26.803864
3172,48.68685
3173,49.348434
3174,48.703934
3175,23.682533
3176,21.649794
3177,20.075678
3178,17.148773
3179,16.426497
3180,17.034842
3181,16.154804
3182,15.306665
3183,36.190918
3184,35.97308
3185,34.54939
3186,44.22425
3187,47.141277
3188,47.37037
3189,47.06978
3190,45.996136
3191,44.54318
3192,42.222187
3193,35.962746
3194,36.776875
3195,32.76366
3196,43.515053
3197,47.92499
3198,47.122658
3199,45.910175
3200,46.861023
3201,44.908554
3202,22.6294
3203,14.492127
3204,16.988054
3205,12.556951
3206,10.180135
3207,35.17747
3208,43.79465
3209,40.519554
3210,47.294525
3211,45.865456
3212,46.551353
3213,45.852097
3214,43.428555
3215,17.296349
3216,22.708893
3217,15.032212
3218,33.12673
3219,40.021446
3220,41.88049
3221,48.86512
3222,46.728867
3223,47.2264
3224,24.323904
3225,22.33877
3226,17.221281
3227,9.877623
3228,35.376007
3229,41.351864
3230,42.732525
3231,49.008915
3232,47.579807
3233,47.76908
3234,46.835827
3235,24.59923
3236,17.04223
3237,15.180966
3238,16.39788
3239,8.882185
3240,19.585192
3241,42.971443
3242,49.021152
3243,47.93913
3244,22.029606
3245,14.228934
3246,17.477991
3247,24.468767
3248,22.062584
3249,17.962847
3250,16.463531
3251,17.424788
3252,19.937012
3253,37.337723
3254,36.27579
3255,37.883125
3256,48.0775
3257,47.548935
3258,25.621979
3259,24.496576
3260,18.220055
3261,17.49633
3262,38.62055
3263,39.654587
3264,35.309113
3265,44.397842
3266,46.54823
3267,39.98807
3268,39.46913
3269,39.981987
3270,36.914616
3271,37.13141
3272,44.073048
3273,46.849247
3274,46.048187
3275,17.471788
3276,23.6569
3277,18.292627
3278,12.505279
3279,20.146484
3280,41.574764
3281,47.314205
3282,47.44349
3283,46.06683
3284,21.972618
3285,25.091625
3286,18.288977
3287,18.27738
3288,16.30176
3289,17.204184
3290,11.388885
3291,10.008699
3292,37.335293
3293,44.784885
3294,41.32714
3295,42.287636
3296,47.064365
3297,47.457222
3298,43.61726
3299,24.983212
3300,17.725878
3301,15.068292
3302,48.789955
3303,47.45896
3304,47.717903
3305,47.320374
3306,22.65733
3307,15.957961
3308,17.874697
3309,18.010246
3310,16.80206
3311,11.006243
3312,18.514217
3313,36.665108
3314,47.838978
3315,49.132725
3316,46.957783
3317,44.36046
3318,22.289814
3319,15.380972
3320,16.970428
3321,23.933302
3322,21.29668
3323,16.718971
3324,16.733738
3325,14.305394
3326,9.450531
3327,17.785316
3328,35.839054
3329,44.049908
3330,48.015358
3331,47.37025
3332,24.224903
3333,24.887215
3334,43.872818
3335,46.18538
3336,46.3041
3337,46.378536
3338,44.007168
3339,39.598934
3340,40.013237
3341,37.305325
3342,34.657547
3343,42.478172
3344,29.918934
3345,40.480747
3346,46.06195
3347,46.54243
3348,45.89779
3349,43.695354
3350,21.054735
3351,15.310119
3352,17.91438
3353,15.640531
3354,12.262489
3355,18.759018
3356,32.68827
3357,41.000137
3358,47.08825
3359,47.499912
3360,22.435047
3361,22.938437
3362,22.358692
3363,15.631886
3364,10.875991
3365,18.506184
3366,40.622993
3367,46.784576
3368,43.431072
3369,22.305407
3370,15.589347
3371,33.66469
3372,39.594494
3373,47.462463
3374,48.5525
3375,47.36801
3376,46.653145
3377,22.796413
3378,15.575088
3379,16.500772
3380,22.521444
3381,17.443043
3382,17.766743
3383,15.732501
3384,9.640556
3385,18.576353
3386,36.345463
3387,46.464714
3388,23.87333
3389,22.603918
3390,10.54537
3391,18.286993
3392,33.986736
3393,47.00141
3394,48.999187
3395,47.633076
3396,46.195347
3397,24.525345
3398,24.810871
3399,19.939606
3400,16.9073
3401,17.091536
3402,16.03622
3403,16.67016
3404,33.329086
3405,43.358307
3406,47.18538
3407,47.04028
3408,46.54174
3409,45.60397
3410,45.19631
3411,42.94297
3412,41.36354
3413,42.12083
3414,37.287815
3415,46.182014
3416,43.318092
3417,16.194622
3418,23.039005
3419,18.68438
3420,17.089323
3421,12.521872
3422,10.31263
3423,34.36941
3424,47.197197
3425,47.30244
3426,47.73337
3427,44.663445
3428,30.952662
3429,35.875206
3430,32.311615
3431,27.118097
3432,27.280533
3433,19.776836
3434,18.252941
3435,33.691643
3436,41.349842
3437,48.5212
3438,49.226933
3439,47.902954
3440,47.30091
3441,35.94707
3442,27.36125
3443,25.22427
3444,19.590714
3445,17.833881
3446,32.892605
3447,43.9074
3448,48.833584
3449,47.792908
3450,47.68454
3451,47.502068
3452,44.641132
3453,29.792501
3454,24.350613
3455,19.59428
3456,17.885605
3457,17.281422
3458,11.100251
3459,43.571266
3460,49.27304
3461,48.446285
3462,47.63058
3463,47.31426
3464,15.680611
3465,16.264288
3466,17.612242
3467,16.568928
3468,11.464327
3469,34.151745
3470,47.81929
3471,43.156292
3472,26.226458
3473,21.598974
3474,18.643225
3475,18.77892
3476,30.333555
3477,39.442688
3478,32.84546
3479,43.703045
3480,47.147167
3481,47.1397
3482,47.362156
3483,47.247356
3484,46.39947
3485,45.25218
3486,43.167316
3487,43.1571
3488,39.73864
3489,40.38138
3490,37.218685
3491,41.84149
3492,43.590923
3493,48.108177
3494,46.559357
3495,44.581028
3496,24.324808
3497,19.499954
3498,16.651493
3499,12.558944
3500,17.918137
3501,43.14727
3502,36.18334
3503,43.085052
